#chr	start	stop	name	score	strand	p.value
chr1	7975293	7975512	site490	13.9032	+	6.5e-06
chr1	7982257	7982476	site491	14.0968	-	5.83e-06
chr1	7982374	7982593	site492	19.8387	+	1.18e-07
chr1	7995632	7995851	site493	13.9194	-	6.44e-06
chr1	8015070	8015289	site494	16.4194	+	1.44e-06
chr1	8031276	8031495	site495	13.6452	+	7.5e-06
chr1	8159966	8160185	site496	13.3226	-	8.94e-06
chr1	8165738	8165957	site497	16.7258	-	1.18e-06
chr1	8314371	8314590	site498	15.9194	-	1.98e-06
chr1	8339312	8339531	site499	15	+	3.46e-06
chr1	8344078	8344297	site500	13.5968	-	7.7e-06
chr1	8349061	8349280	site501	23.3065	-	3.14e-09
chr1	8351743	8351962	site502	14.6774	-	4.18e-06
chr1	8355826	8356045	site503	14.0323	+	6.05e-06
chr1	8360316	8360535	site504	14.8871	-	3.7e-06
chr1	8443920	8444139	site505	14.371	-	4.99e-06
chr1	8448036	8448255	site506	14.2419	-	5.37e-06
chr1	8448576	8448795	site507	13.4839	+	8.19e-06
chr1	8571209	8571428	site508	16.9355	-	1.02e-06
chr1	8616806	8617025	site509	13.4194	+	8.48e-06
chr1	8649684	8649903	site510	14.5645	+	4.46e-06
chr1	8739442	8739661	site511	14.6129	-	4.34e-06
chr1	8764039	8764258	site512	13.6613	-	7.43e-06
chr1	8767424	8767643	site513	13.371	+	8.71e-06
chr1	8814969	8815188	site514	15.6129	+	2.39e-06
chr1	8831426	8831645	site515	13.5	+	8.12e-06
chr1	8848974	8849193	site516	18.2903	-	3.96e-07
chr1	8859484	8859703	site517	15.2258	+	3.02e-06
chr1	8862535	8862754	site518	19.0806	+	2.18e-07
chr1	8871626	8871845	site519	15.4194	+	2.69e-06
chr1	8910411	8910630	site520	16.2419	+	1.61e-06
chr1	8915258	8915477	site521	13.7419	+	7.11e-06
chr1	8962981	8963200	site522	17.5	+	6.96e-07
chr1	8988116	8988335	site523	14.8871	-	3.7e-06
chr1	8993383	8993602	site524	13.3387	-	8.86e-06
chr1	9010098	9010317	site525	17.2258	+	8.4e-07
chr1	9021237	9021456	site526	15.6129	+	2.39e-06
chr1	9024761	9024980	site527	16.871	-	1.07e-06
chr1	9028481	9028700	site528	15	+	3.46e-06
chr1	9039198	9039417	site529	13.7258	+	7.17e-06
chr1	9058468	9058687	site530	14.3871	-	4.94e-06
chr1	9101622	9101841	site531	15.4355	-	2.66e-06
chr1	9103740	9103959	site532	14.6129	-	4.34e-06
chr1	9110827	9111046	site533	20.1774	+	8.79e-08
chr1	9142319	9142538	site534	19.6452	+	1.38e-07
chr1	9154106	9154325	site535	16.5161	+	1.35e-06
chr1	9181344	9181563	site536	19.9194	+	1.1e-07
chr1	9219660	9219879	site537	13.5484	-	7.91e-06
chr1	9234486	9234705	site538	17.7742	+	5.74e-07
chr1	9250118	9250337	site539	14.5484	-	4.5e-06
chr1	9268003	9268222	site540	14.5806	-	4.42e-06
chr1	9273401	9273620	site541	16.4839	-	1.38e-06
chr1	9289079	9289298	site542	14.871	+	3.73e-06
chr1	9323017	9323236	site543	13.7581	-	7.05e-06
chr1	9421676	9421895	site544	15.2097	-	3.05e-06
chr1	9425155	9425374	site545	13.7419	+	7.11e-06
chr1	9428582	9428801	site546	13.4516	+	8.34e-06
chr1	9448234	9448453	site547	13.1935	-	9.59e-06
chr1	9491137	9491356	site548	16.5645	-	1.31e-06
chr1	9493457	9493676	site549	13.9677	-	6.27e-06
chr1	9495304	9495523	site550	23.1129	+	4.17e-09
chr1	9522046	9522265	site551	14.9032	+	3.66e-06
chr1	9572981	9573200	site552	14.1129	-	5.78e-06
chr1	9573816	9574035	site553	15.0645	-	3.33e-06
chr1	9576992	9577211	site554	14.4677	+	4.72e-06
chr1	9590671	9590890	site555	13.3226	-	8.94e-06
chr1	9601143	9601362	site556	20.2742	-	8.07e-08
chr1	9601145	9601364	site557	14.5968	+	4.38e-06
chr1	9627016	9627235	site558	15.8387	+	2.08e-06
chr1	9627083	9627302	site559	22.4516	+	9.54e-09
chr1	9637540	9637759	site560	13.7581	-	7.05e-06
chr1	9645696	9645915	site561	13.3065	-	9.02e-06
chr1	9690161	9690380	site562	15.7903	-	2.14e-06
chr1	9702291	9702510	site563	14.2742	-	5.27e-06
chr1	9702325	9702544	site564	16.2097	+	1.64e-06
chr1	9709995	9710214	site565	15.1935	-	3.08e-06
chr1	9717343	9717562	site566	13.6129	-	7.63e-06
chr1	9721864	9722083	site567	18.6774	+	2.97e-07
chr1	9725061	9725280	site568	15	-	3.46e-06
chr1	9725113	9725332	site569	17.0968	+	9.17e-07
chr1	9784620	9784839	site570	16.7903	+	1.13e-06
chr1	9788992	9789211	site571	15.5806	-	2.44e-06
chr1	9860846	9861065	site572	14.5645	+	4.46e-06
chr1	9867548	9867767	site573	21.3226	-	3.09e-08
chr1	9874938	9875157	site574	21.371	+	2.93e-08
chr1	9943093	9943312	site575	17.0323	+	9.58e-07
chr1	9950386	9950605	site576	16.1935	+	1.66e-06
chr1	9955866	9956085	site577	13.4355	+	8.41e-06
chr1	10011228	10011447	site578	13.1774	+	9.67e-06
chr1	10017443	10017662	site579	16.7258	+	1.18e-06
chr1	10032555	10032774	site580	19.4355	-	1.64e-07
chr1	10051724	10051943	site581	13.3226	+	8.94e-06
chr1	10110066	10110285	site582	13.7419	-	7.11e-06
chr1	10152865	10153084	site583	13.1774	+	9.67e-06
chr1	10153021	10153240	site584	16.7742	-	1.14e-06
chr1	10158505	10158724	site585	13.9032	+	6.5e-06
chr1	10173846	10174065	site586	14.2742	-	5.27e-06
chr1	10210243	10210462	site587	22.3871	+	1.03e-08
chr1	10322912	10323131	site588	13.5	-	8.12e-06
chr1	10338126	10338345	site589	13.8226	-	6.8e-06
chr1	10428136	10428355	site590	19.2258	-	1.94e-07
chr1	10430264	10430483	site591	14.9194	+	3.63e-06
chr1	10448246	10448465	site592	17.5161	+	6.88e-07
chr1	10494718	10494937	site593	17.6774	-	6.15e-07
chr1	10518194	10518413	site594	13.2258	-	9.42e-06
chr1	10562045	10562264	site595	15.9355	-	1.96e-06
chr1	10631203	10631422	site596	13.4677	-	8.26e-06
chr1	10631400	10631619	site597	17.1935	-	8.59e-07
chr1	10651041	10651260	site598	14.5968	-	4.38e-06
chr1	10665355	10665574	site599	13.4516	-	8.34e-06
chr1	10673650	10673869	site600	13.3065	+	9.02e-06
chr1	10678051	10678270	site601	16.1935	+	1.66e-06
chr1	10686793	10687012	site602	13.8226	-	6.8e-06
chr1	10690572	10690791	site603	13.5806	-	7.77e-06
chr1	10692446	10692665	site604	14.7903	+	3.91e-06
chr1	10751242	10751461	site605	13.3548	+	8.79e-06
chr1	10751870	10752089	site606	13.129	+	9.93e-06
chr1	10755585	10755804	site607	14.5968	+	4.38e-06
chr1	10795785	10796004	site608	15.6774	-	2.3e-06
chr1	10867183	10867402	site609	16.2903	-	1.56e-06
chr1	10909991	10910210	site610	18.1935	-	4.25e-07
chr1	10935534	10935753	site611	13.3871	+	8.64e-06
chr1	10938617	10938836	site612	15.2903	+	2.91e-06
chr1	10942031	10942250	site613	16.8871	-	1.06e-06
chr1	10942592	10942811	site614	17.0968	-	9.17e-07
chr1	10945994	10946213	site615	13.6129	-	7.63e-06
chr1	10949608	10949827	site616	13.4839	+	8.19e-06
chr1	10988937	10989156	site617	16.0161	+	1.86e-06
chr1	11021587	11021806	site618	13.1452	+	9.84e-06
chr1	11037671	11037890	site619	19.2419	+	1.92e-07
chr1	11060904	11061123	site620	13.1452	-	9.84e-06
chr1	11063985	11064204	site621	13.8548	+	6.68e-06
chr1	11158367	11158586	site622	15.5161	-	2.54e-06
chr1	11241773	11241992	site623	17.5806	+	6.57e-07
chr1	11286289	11286508	site624	13.7419	+	7.11e-06
chr1	11295981	11296200	site625	13.8065	-	6.86e-06
chr1	11306758	11306977	site626	18.5484	-	3.27e-07
chr1	11320240	11320459	site627	19.1774	+	2.02e-07
chr1	11335542	11335761	site628	13.7258	-	7.17e-06
chr1	11337588	11337807	site629	14.9839	+	3.49e-06
chr1	11352160	11352379	site630	19.9194	-	1.1e-07
chr1	11355943	11356162	site631	14.7419	-	4.03e-06
chr1	11364274	11364493	site632	14.0161	-	6.1e-06
chr1	11398553	11398772	site633	14.4194	+	4.85e-06
chr1	11432042	11432261	site634	13.629	+	7.57e-06
chr1	11461944	11462163	site635	14.4355	-	4.81e-06
chr1	11478731	11478950	site636	14.9032	+	3.66e-06
chr1	11504496	11504715	site637	13.629	-	7.57e-06
chr1	11517284	11517503	site638	13.4839	+	8.19e-06
chr1	11523400	11523619	site639	13.2419	+	9.34e-06
chr1	11523490	11523709	site640	15.1935	+	3.08e-06
chr1	11523550	11523769	site641	13.2419	+	9.34e-06
chr1	11598168	11598387	site642	14.6613	-	4.22e-06
chr1	11637768	11637987	site643	13.371	-	8.71e-06
chr1	11642498	11642717	site644	15.871	-	2.04e-06
chr1	11645751	11645970	site645	21.1452	-	3.66e-08
chr1	11650639	11650858	site646	13.1452	-	9.84e-06
chr1	11655584	11655803	site647	16.7581	-	1.15e-06
chr1	11709119	11709338	site648	14.0161	+	6.1e-06
chr1	11719860	11720079	site649	18.1935	-	4.25e-07
chr1	11747125	11747344	site650	15.6774	+	2.3e-06
chr1	11749245	11749464	site651	14.4516	-	4.76e-06
chr1	11760106	11760325	site652	13.8065	+	6.86e-06
chr1	11771283	11771502	site653	13.3387	+	8.86e-06
chr1	11772758	11772977	site654	13.1613	-	9.76e-06
chr1	11780560	11780779	site655	14.9355	+	3.59e-06
chr1	11785232	11785451	site656	19.5645	+	1.48e-07
chr1	11788132	11788351	site657	13.3871	+	8.64e-06
chr1	11806336	11806555	site658	14.4677	+	4.72e-06
chr1	11838737	11838956	site659	21.5806	+	2.39e-08
chr1	11875146	11875365	site660	15.3871	-	2.74e-06
chr1	11880354	11880573	site661	13.4194	+	8.48e-06
chr1	11882065	11882284	site662	13.9194	+	6.44e-06
chr1	11888678	11888897	site663	15.1613	-	3.14e-06
chr1	11894013	11894232	site664	21.0161	-	4.12e-08
chr1	11918540	11918759	site665	14.7419	-	4.03e-06
chr1	12004702	12004921	site666	13.1613	-	9.76e-06
chr1	12014326	12014545	site667	15.2419	-	2.99e-06
chr1	12031330	12031549	site668	13.8226	-	6.8e-06
chr1	12079661	12079880	site669	17.2258	-	8.4e-07
chr1	12118686	12118905	site670	23.5484	+	2.21e-09
chr1	12124852	12125071	site671	15.6613	+	2.32e-06
chr1	12145910	12146129	site672	13.1774	-	9.67e-06
chr1	12164306	12164525	site673	16.2258	-	1.63e-06
chr1	12164741	12164960	site674	16.4194	+	1.44e-06
chr1	12169690	12169909	site675	14.2903	-	5.22e-06
chr1	12191913	12192132	site676	14.0484	+	5.99e-06
chr1	12199565	12199784	site677	14.5	-	4.63e-06
chr1	12202343	12202562	site678	13.4032	-	8.56e-06
chr1	12208926	12209145	site679	18.0645	-	4.67e-07
chr1	12229094	12229313	site680	15.1452	+	3.17e-06
chr1	12232690	12232909	site681	15.1613	-	3.14e-06
chr1	12275461	12275680	site682	16.6935	+	1.2e-06
chr1	12407510	12407729	site683	15	+	3.46e-06
chr1	12659052	12659271	site684	21.6129	-	2.31e-08
chr1	12701591	12701810	site685	15.629	-	2.37e-06
chr1	12775766	12775985	site686	14.1452	+	5.67e-06
chr1	12783846	12784065	site687	16.7742	+	1.14e-06
chr1	12822598	12822817	site688	15.2903	+	2.91e-06
chr1	12822677	12822896	site689	17.4355	-	7.28e-07
chr1	12827381	12827600	site690	14.1452	-	5.67e-06
chr1	12877208	12877427	site691	15.2903	+	2.91e-06
chr1	12877287	12877506	site692	17.4355	-	7.28e-07
chr1	12881986	12882205	site693	14.1452	-	5.67e-06
chr1	12918585	12918804	site694	14.1452	+	5.67e-06
chr1	12921851	12922070	site695	16.5323	-	1.34e-06
chr1	12924477	12924696	site696	14.0323	+	6.05e-06
chr1	12936344	12936563	site697	19.7581	+	1.26e-07
chr1	12936423	12936642	site698	17.4355	-	7.28e-07
chr1	12941116	12941335	site699	14.1452	-	5.67e-06
chr1	13005839	13006058	site700	17.3065	+	7.95e-07
chr1	13017629	13017848	site701	13.7097	-	7.24e-06
chr1	13019896	13020115	site702	16.7742	+	1.14e-06
chr1	13047466	13047685	site703	15.2903	+	2.91e-06
chr1	13047545	13047764	site704	17.4355	-	7.28e-07
chr1	13052250	13052469	site705	14.1452	-	5.67e-06
chr1	13074888	13075107	site706	14.1452	+	5.67e-06
chr1	13079591	13079810	site707	17.4355	+	7.28e-07
chr1	13079670	13079889	site708	15.2903	-	2.91e-06
chr1	13087991	13088210	site709	13.2903	+	9.1e-06
chr1	13138578	13138797	site710	13.2903	-	9.1e-06
chr1	13146899	13147118	site711	15.2903	+	2.91e-06
chr1	13146978	13147197	site712	17.4355	-	7.28e-07
chr1	13151681	13151900	site713	14.1452	-	5.67e-06
chr1	13176470	13176689	site714	14.1452	+	5.67e-06
chr1	13181176	13181395	site715	15.5323	+	2.51e-06
chr1	13181255	13181474	site716	15.2903	-	2.91e-06
chr1	13208844	13209063	site717	16.7742	-	1.14e-06
chr1	13211111	13211330	site718	13.7097	+	7.24e-06
chr1	13222897	13223116	site719	17.3065	-	7.95e-07
chr1	13228322	13228541	site720	19.4677	-	1.6e-07
chr1	13260451	13260670	site721	14.1452	+	5.67e-06
chr1	13265143	13265362	site722	17.4355	+	7.28e-07
chr1	13265222	13265441	site723	19.7581	-	1.26e-07
chr1	13277088	13277307	site724	14.0323	-	6.05e-06
chr1	13279714	13279933	site725	16.5323	+	1.34e-06
chr1	13282979	13283198	site726	14.1452	-	5.67e-06
chr1	13319601	13319820	site727	14.1452	+	5.67e-06
chr1	13324301	13324520	site728	17.4355	+	7.28e-07
chr1	13324380	13324599	site729	15.2903	-	2.91e-06
chr1	13354608	13354827	site730	16.7742	-	1.14e-06
chr1	13356862	13357081	site731	14.1613	+	5.62e-06
chr1	13368632	13368851	site732	17.1452	-	8.88e-07
chr1	13418351	13418570	site733	14.1452	+	5.67e-06
chr1	13422559	13422778	site734	13.5484	+	7.91e-06
chr1	13422644	13422863	site735	19.4194	-	1.67e-07
chr1	13430997	13431216	site736	13.9032	-	6.5e-06
chr1	13451723	13451942	site737	14.1452	-	5.67e-06
chr1	13494944	13495163	site738	13.129	+	9.93e-06
chr1	13519161	13519380	site739	13.1774	-	9.67e-06
chr1	13539766	13539985	site740	17.7419	-	5.87e-07
chr1	13558760	13558979	site741	14.129	+	5.72e-06
chr1	13607083	13607302	site742	15.3226	+	2.85e-06
chr1	13612580	13612799	site743	13.2581	-	9.26e-06
chr1	13615682	13615901	site744	14.0968	+	5.83e-06
chr1	13652901	13653120	site745	14.0484	+	5.99e-06
chr1	13663923	13664142	site746	15.4839	+	2.59e-06
chr1	13665742	13665961	site747	14.1774	+	5.57e-06
chr1	13725921	13726140	site748	19.4839	-	1.58e-07
chr1	13795419	13795638	site749	17.2258	-	8.4e-07
chr1	13808786	13809005	site750	15.1613	+	3.14e-06
chr1	13809843	13810062	site751	14.8387	-	3.8e-06
chr1	13811279	13811498	site752	17.371	-	7.61e-07
chr1	13813698	13813917	site753	19.2581	-	1.89e-07
chr1	13816007	13816226	site754	14.9839	+	3.49e-06
chr1	13930250	13930469	site755	19.3065	+	1.82e-07
chr1	13960465	13960684	site756	20.1774	-	8.79e-08
chr1	13992555	13992774	site757	14.5645	+	4.46e-06
chr1	14021072	14021291	site758	14.6129	+	4.34e-06
chr1	14066538	14066757	site759	16.3065	-	1.55e-06
chr1	14198784	14199003	site760	17.1613	+	8.78e-07
chr1	14231268	14231487	site761	15.5968	+	2.41e-06
chr1	14265717	14265936	site762	14.3065	+	5.18e-06
chr1	14395690	14395909	site763	20.1774	+	8.79e-08
chr1	14415449	14415668	site764	16.6774	-	1.21e-06
chr1	14435348	14435567	site765	16.5484	+	1.32e-06
chr1	14442733	14442952	site766	13.3226	-	8.94e-06
chr1	14463191	14463410	site767	15.6774	-	2.3e-06
chr1	14538806	14539025	site768	16.0645	-	1.8e-06
chr1	14567159	14567378	site769	14.8387	+	3.8e-06
chr1	14606714	14606933	site770	14.9677	+	3.53e-06
chr1	14626976	14627195	site771	13.7097	+	7.24e-06
chr1	14646542	14646761	site772	15.4194	+	2.69e-06
chr1	14696026	14696245	site773	13.7097	-	7.24e-06
chr1	14729666	14729885	site774	14.0806	+	5.88e-06
chr1	14753249	14753468	site775	15.1613	+	3.14e-06
chr1	14776265	14776484	site776	14.2742	+	5.27e-06
chr1	14779212	14779431	site777	18.9839	+	2.35e-07
chr1	14787628	14787847	site778	13.6935	-	7.3e-06
chr1	14833722	14833941	site779	17.1452	+	8.88e-07
chr1	14897005	14897224	site780	14.0645	-	5.94e-06
chr1	14921019	14921238	site781	13.1774	-	9.67e-06
chr1	14963676	14963895	site782	13.7581	-	7.05e-06
chr1	14977637	14977856	site783	15.7097	+	2.25e-06
chr1	15025984	15026203	site784	14.0161	-	6.1e-06
chr1	15027572	15027791	site785	16.9194	-	1.03e-06
chr1	15029704	15029923	site786	13.3387	+	8.86e-06
chr1	15042864	15043083	site787	14.7258	+	4.06e-06
chr1	15046605	15046824	site788	18.6452	-	3.05e-07
chr1	15055632	15055851	site789	13.1935	-	9.59e-06
chr1	15110923	15111142	site790	15.8226	+	2.1e-06
chr1	15128594	15128813	site791	19.3226	+	1.8e-07
chr1	15145206	15145425	site792	14.9032	+	3.66e-06
chr1	15154118	15154337	site793	13.4839	-	8.19e-06
chr1	15156243	15156462	site794	13.371	-	8.71e-06
chr1	15226789	15227008	site795	16.3065	+	1.55e-06
chr1	15242449	15242668	site796	14.629	+	4.3e-06
chr1	15272620	15272839	site797	16.0161	-	1.86e-06
chr1	15281068	15281287	site798	13.6129	-	7.63e-06
chr1	15281717	15281936	site799	15.6774	-	2.3e-06
chr1	15304805	15305024	site800	24.4032	-	4.66e-10
chr1	15323614	15323833	site801	23.2903	+	3.22e-09
chr1	15337022	15337241	site802	15.9355	+	1.96e-06
chr1	15386153	15386372	site803	13.3548	+	8.79e-06
chr1	15413565	15413784	site804	14.1129	+	5.78e-06
chr1	15421072	15421291	site805	19.6452	+	1.38e-07
chr1	15431208	15431427	site806	18.5484	-	3.27e-07
chr1	15449218	15449437	site807	15.7742	-	2.16e-06
chr1	15501481	15501700	site808	15.8387	-	2.08e-06
chr1	15595178	15595397	site809	15.0323	+	3.39e-06
chr1	15664587	15664806	site810	13.2258	+	9.42e-06
chr1	15732054	15732273	site811	17.2742	+	8.13e-07
chr1	15736685	15736904	site812	15.4355	+	2.66e-06
chr1	15738911	15739130	site813	13.6452	-	7.5e-06
chr1	15741430	15741649	site814	16.1129	-	1.75e-06
chr1	15792094	15792313	site815	20.9032	+	4.57e-08
chr1	15803430	15803649	site816	13.9839	+	6.21e-06
chr1	15815600	15815819	site817	17.0806	+	9.27e-07
chr1	15905957	15906176	site818	17.5161	-	6.88e-07
chr1	15942399	15942618	site819	14.3871	-	4.94e-06
chr1	15951334	15951553	site820	16.1613	+	1.7e-06
chr1	15957870	15958089	site821	14.8065	+	3.88e-06
chr1	15992198	15992417	site822	13.7581	-	7.05e-06
chr1	16009087	16009306	site823	17.7903	+	5.68e-07
chr1	16023431	16023650	site824	13.3871	+	8.64e-06
chr1	16031718	16031937	site825	14	-	6.16e-06
chr1	16056157	16056376	site826	13.4032	-	8.56e-06
chr1	16078943	16079162	site827	17.9839	+	4.95e-07
chr1	16082403	16082622	site828	22.4194	+	9.88e-09
chr1	16155688	16155907	site829	15.7258	+	2.23e-06
chr1	16187821	16188040	site830	22.4516	-	9.54e-09
chr1	16244463	16244682	site831	15.5	-	2.56e-06
chr1	16244894	16245113	site832	13.7742	+	6.98e-06
chr1	16363436	16363655	site833	16.9032	-	1.04e-06
chr1	16397050	16397269	site834	14.7903	-	3.91e-06
chr1	16409099	16409318	site835	13.2258	+	9.42e-06
chr1	16440511	16440730	site836	18.8871	+	2.53e-07
chr1	16503585	16503804	site837	15.3226	-	2.85e-06
chr1	16535574	16535793	site838	14.8387	+	3.8e-06
chr1	16548487	16548706	site839	13.6613	+	7.43e-06
chr1	16556219	16556438	site840	14.9839	+	3.49e-06
chr1	16591833	16592052	site841	16.3387	+	1.51e-06
chr1	16612930	16613149	site842	13.3387	-	8.86e-06
chr1	16621093	16621312	site843	16.6129	-	1.27e-06
chr1	16649002	16649221	site844	14.5161	+	4.59e-06
chr1	16656650	16656869	site845	13.5645	+	7.84e-06
chr1	16680828	16681047	site846	13.6613	+	7.43e-06
chr1	16684838	16685057	site847	19.0161	-	2.29e-07
chr1	16691387	16691606	site848	13.6129	+	7.63e-06
chr1	16700217	16700436	site849	13.7742	+	6.98e-06
chr1	16701161	16701380	site850	13.5	-	8.12e-06
chr1	16703219	16703438	site851	15.3387	-	2.82e-06
chr1	16707400	16707619	site852	17.3871	+	7.52e-07
chr1	16707904	16708123	site853	13.8871	+	6.56e-06
chr1	16709855	16710074	site854	15.7742	+	2.16e-06
chr1	16710870	16711089	site855	15.0161	+	3.43e-06
chr1	16718892	16719111	site856	13.3226	-	8.94e-06
chr1	16750598	16750817	site857	13.5645	-	7.84e-06
chr1	16758245	16758464	site858	14.5161	-	4.59e-06
chr1	16781380	16781599	site859	13.3871	+	8.64e-06
chr1	16794639	16794858	site860	14.9032	+	3.66e-06
chr1	16851499	16851718	site861	14.9839	-	3.49e-06
chr1	16859228	16859447	site862	13.6613	-	7.43e-06
chr1	16872139	16872358	site863	14.8387	-	3.8e-06
chr1	16909874	16910093	site864	19.7903	+	1.22e-07
chr1	16911905	16912124	site865	14.129	+	5.72e-06
chr1	16918606	16918825	site866	13.8548	-	6.68e-06
chr1	16921778	16921997	site867	13.1613	+	9.76e-06
chr1	16929021	16929240	site868	17.3387	+	7.78e-07
chr1	16951757	16951976	site869	17.8065	+	5.61e-07
chr1	16960630	16960849	site870	13.5806	-	7.77e-06
chr1	16963259	16963478	site871	13.6129	+	7.63e-06
chr1	16979597	16979816	site872	13.1935	+	9.59e-06
chr1	17046165	17046384	site873	15.1774	-	3.11e-06
chr1	17065736	17065955	site874	15.871	-	2.04e-06
chr1	17075497	17075716	site875	17.4677	-	7.11e-07
chr1	17120152	17120371	site876	14.7742	-	3.95e-06
chr1	17125824	17126043	site877	20.1613	+	8.91e-08
chr1	17148164	17148383	site878	15.0806	-	3.3e-06
chr1	17176750	17176969	site879	13.3065	+	9.02e-06
chr1	17237119	17237338	site880	21.9194	-	1.7e-08
chr1	17274281	17274500	site881	16.7742	-	1.14e-06
chr1	17284751	17284970	site882	13.2419	+	9.34e-06
chr1	17336174	17336393	site883	20.4516	-	6.9e-08
chr1	17339234	17339453	site884	14.7097	-	4.1e-06
chr1	17353760	17353979	site885	13.6935	+	7.3e-06
chr1	17358384	17358603	site886	15.5645	+	2.46e-06
chr1	17370669	17370888	site887	15.5484	-	2.49e-06
chr1	17371733	17371952	site888	13.5968	-	7.7e-06
chr1	17372586	17372805	site889	13.9032	+	6.5e-06
chr1	17373048	17373267	site890	17.2097	-	8.5e-07
chr1	17386769	17386988	site891	14.5484	-	4.5e-06
chr1	17406235	17406454	site892	21.3871	-	2.88e-08
chr1	17419917	17420136	site893	22.5968	+	7.99e-09
chr1	17427154	17427373	site894	14.0968	+	5.83e-06
chr1	17434325	17434544	site895	13.7097	+	7.24e-06
chr1	17439677	17439896	site896	17.7097	-	6.01e-07
chr1	17457861	17458080	site897	13.9032	-	6.5e-06
chr1	17485368	17485587	site898	16.4032	-	1.45e-06
chr1	17494325	17494544	site899	19.8387	+	1.18e-07
chr1	17502386	17502605	site900	14.5484	+	4.5e-06
chr1	17574637	17574856	site901	14.2258	+	5.42e-06
chr1	17580045	17580264	site902	13.1935	+	9.59e-06
chr1	17597572	17597791	site903	13.9194	-	6.44e-06
chr1	17606921	17607140	site904	19.129	-	2.1e-07
chr1	17615234	17615453	site905	14.9516	-	3.56e-06
chr1	17627482	17627701	site906	14.2258	+	5.42e-06
chr1	17629504	17629723	site907	16.2097	-	1.64e-06
chr1	17639882	17640101	site908	15.371	-	2.77e-06
chr1	17645693	17645912	site909	13.9516	-	6.33e-06
chr1	17653839	17654058	site910	18.5161	+	3.36e-07
chr1	17661647	17661866	site911	19.8065	+	1.21e-07
chr1	17667405	17667624	site912	13.8065	-	6.86e-06
chr1	17688283	17688502	site913	14.3065	-	5.18e-06
chr1	17708655	17708874	site914	14.9839	-	3.49e-06
chr1	17719651	17719870	site915	14.7742	-	3.95e-06
chr1	17725881	17726100	site916	13.6613	+	7.43e-06
chr1	17725907	17726126	site917	15.1935	-	3.08e-06
chr1	17735059	17735278	site918	14.0323	+	6.05e-06
chr1	17755165	17755384	site919	22.5323	+	8.67e-09
chr1	17759161	17759380	site920	22.2258	+	1.22e-08
chr1	17763479	17763698	site921	13.2419	-	9.34e-06
chr1	17773985	17774204	site922	15.1452	-	3.17e-06
chr1	17777179	17777398	site923	13.2258	-	9.42e-06
chr1	17790872	17791091	site924	13.7742	+	6.98e-06
chr1	17826176	17826395	site925	20.0323	-	9.97e-08
chr1	17832498	17832717	site926	13.2419	+	9.34e-06
chr1	17874945	17875164	site927	13.3226	-	8.94e-06
chr1	17881873	17882092	site928	16.6613	-	1.23e-06
chr1	17886791	17887010	site929	13.129	+	9.93e-06
chr1	17909745	17909964	site930	19.4516	-	1.62e-07
chr1	17912577	17912796	site931	13.5161	-	8.05e-06
chr1	17917181	17917400	site932	16.129	-	1.73e-06
chr1	17919945	17920164	site933	19.6452	+	1.38e-07
chr1	17922927	17923146	site934	14.0645	+	5.94e-06
chr1	17925091	17925310	site935	13.6452	-	7.5e-06
