#chr	start	stop	name	score	strand	p.value
chr1	43305027	43305238	site487	14.2182	+	9.54e-06
chr1	43348936	43349147	site488	16.7455	+	1.43e-06
chr1	43908419	43908630	site489	15.5455	-	2.86e-06
chr1	43934074	43934285	site490	14.3091	-	9.3e-06
chr1	43979085	43979296	site491	14.5273	-	8.11e-06
chr1	44407609	44407820	site492	14.8182	-	5.96e-06
chr1	44725141	44725352	site493	16.7455	-	1.43e-06
chr1	44843097	44843308	site494	14.4545	-	8.34e-06
chr1	44986510	44986721	site495	16.7455	-	1.43e-06
chr1	44986511	44986722	site496	14.6182	+	7.63e-06
chr1	45206329	45206540	site497	15.1455	-	3.81e-06
chr1	45686544	45686755	site498	17.9273	+	4.77e-07
chr1	45746998	45747209	site499	17.4182	-	9.54e-07
chr1	45746999	45747210	site500	17.4182	+	9.54e-07
chr1	45750694	45750905	site501	14.7273	-	6.44e-06
chr1	45750695	45750906	site502	16.7273	+	1.67e-06
chr1	45803421	45803632	site503	16.7273	+	1.67e-06
chr1	46394132	46394343	site504	14.4545	-	8.34e-06
chr1	46466950	46467161	site505	15.7455	-	2.15e-06
chr1	46466951	46467162	site506	14.2182	+	9.54e-06
chr1	46540259	46540470	site507	14.7273	-	6.44e-06
chr1	46540260	46540471	site508	16.7273	+	1.67e-06
chr1	46604214	46604425	site509	15.1273	-	4.53e-06
chr1	46604215	46604426	site510	16.7455	+	1.43e-06
chr1	46604277	46604488	site511	15.6364	-	2.62e-06
chr1	46668126	46668337	site512	15.1273	+	4.53e-06
chr1	50259905	50260116	site513	14.3091	+	9.3e-06
chr1	50333534	50333745	site514	14.4545	+	8.34e-06
chr1	50419286	50419497	site515	14.9273	+	5.48e-06
chr1	52122834	52123045	site516	17.7273	-	7.15e-07
chr1	52366185	52366396	site517	17.7273	-	7.15e-07
chr1	52366186	52366397	site518	14.6182	+	7.63e-06
chr1	53173599	53173810	site519	16.7273	-	1.67e-06
chr1	53173600	53173811	site520	14.2182	+	9.54e-06
chr1	53277703	53277914	site521	15.1273	-	4.53e-06
chr1	53327214	53327425	site522	14.5273	+	8.11e-06
chr1	53393464	53393675	site523	15.5455	+	2.86e-06
chr1	53460351	53460562	site524	15.6364	+	2.62e-06
chr1	53460420	53460631	site525	15.1273	-	4.53e-06
chr1	53460421	53460632	site526	18.2364	+	2.38e-07
chr1	53506493	53506704	site527	14.6182	-	7.63e-06
chr1	53838030	53838241	site528	16.7273	-	1.67e-06
chr1	53838031	53838242	site529	14.2182	+	9.54e-06
chr1	53946225	53946436	site530	16.7273	-	1.67e-06
chr1	53946226	53946437	site531	14.2182	+	9.54e-06
chr1	53965522	53965733	site532	14.6182	+	7.63e-06
chr1	54289483	54289694	site533	14.6182	-	7.63e-06
chr1	54594520	54594731	site534	15.4364	+	3.1e-06
chr1	54594525	54594736	site535	16.4364	-	1.91e-06
chr1	54594526	54594737	site536	16.4364	+	1.91e-06
chr1	54615651	54615862	site537	14.7273	+	6.44e-06
chr1	54764410	54764621	site538	14.1636	+	9.78e-06
chr1	54781309	54781520	site539	16.7455	-	1.43e-06
chr1	54781310	54781521	site540	14.6182	+	7.63e-06
chr1	54796088	54796299	site541	14.7273	-	6.44e-06
chr1	54796089	54796300	site542	17.2364	+	1.19e-06
chr1	54800185	54800396	site543	14.3091	-	9.3e-06
chr1	55641270	55641481	site544	15.2364	-	3.58e-06
chr1	58546643	58546854	site545	18.2364	-	2.38e-07
chr1	58546644	58546855	site546	14.6182	+	7.63e-06
chr1	58576314	58576525	site547	16.7273	-	1.67e-06
chr1	58576315	58576526	site548	14.7273	+	6.44e-06
chr1	59296857	59297068	site549	15.5455	-	2.86e-06
chr1	59814430	59814641	site550	16.7273	-	1.67e-06
chr1	59814431	59814642	site551	14.2182	+	9.54e-06
chr1	60271143	60271354	site552	17.4182	-	9.54e-07
chr1	60271144	60271355	site553	17.9273	+	4.77e-07
chr1	63367525	63367736	site554	17.4182	-	9.54e-07
chr1	63367526	63367737	site555	16.4364	+	1.91e-06
chr1	63670328	63670539	site556	14.3091	-	9.3e-06
chr1	64744713	64744924	site557	14.4545	+	8.34e-06
chr1	65604699	65604910	site558	14.3091	-	9.3e-06
chr1	66912594	66912805	site559	14.7273	-	6.44e-06
chr1	66925183	66925394	site560	16.4364	-	1.91e-06
chr1	66925184	66925395	site561	17.9273	+	4.77e-07
chr1	67054301	67054512	site562	15.1273	-	4.53e-06
chr1	67054302	67054513	site563	18.2364	+	2.38e-07
chr1	67685320	67685531	site564	14.5273	+	8.11e-06
chr1	69568043	69568254	site565	14.3091	-	9.3e-06
chr1	71164311	71164522	site566	15.2364	+	3.58e-06
chr1	72636009	72636220	site567	14.2182	+	9.54e-06
chr1	74659212	74659423	site568	14.3091	-	9.3e-06
chr1	75786105	75786316	site569	18.2364	-	2.38e-07
chr1	75796749	75796960	site570	15.1273	-	4.53e-06
chr1	75796750	75796961	site571	18.2364	+	2.38e-07
chr1	77531951	77532162	site572	17.2364	-	1.19e-06
chr1	78728518	78728729	site573	14.3091	+	9.3e-06
chr1	79430518	79430729	site574	14.4545	-	8.34e-06
chr1	81390114	81390325	site575	15.2364	+	3.58e-06
chr1	81606672	81606883	site576	14.6364	-	6.91e-06
chr1	82572185	82572396	site577	16.7273	-	1.67e-06
chr1	82572186	82572397	site578	14.2182	+	9.54e-06
chr1	82703120	82703331	site579	14.4364	+	8.58e-06
chr1	83121998	83122209	site580	14.8182	-	5.96e-06
chr1	84479434	84479645	site581	15.1455	+	3.81e-06
chr1	84506141	84506352	site582	17.9273	-	4.77e-07
chr1	84506142	84506353	site583	17.4182	+	9.54e-07
chr1	84690462	84690673	site584	14.9273	-	5.48e-06
chr1	85047339	85047550	site585	14.9273	+	5.48e-06
chr1	85276678	85276889	site586	15.6364	+	2.62e-06
chr1	87426591	87426802	site587	14.6182	+	7.63e-06
chr1	87802988	87803199	site588	14.7273	-	6.44e-06
chr1	87802989	87803200	site589	16.7273	+	1.67e-06
chr1	89021393	89021604	site590	14.8182	+	5.96e-06
chr1	89763083	89763294	site591	15.1273	-	4.53e-06
chr1	89821281	89821492	site592	16.7455	-	1.43e-06
chr1	89871299	89871510	site593	14.9636	+	5.25e-06
chr1	90130442	90130653	site594	14.6182	+	7.63e-06
chr1	90571835	90572046	site595	14.6364	-	6.91e-06
chr1	90714074	90714285	site596	15.0364	-	5.01e-06
chr1	90717976	90718187	site597	14.5273	+	8.11e-06
chr1	91022027	91022238	site598	16.7455	-	1.43e-06
chr1	91022028	91022239	site599	14.6182	+	7.63e-06
chr1	91160440	91160651	site600	14.6545	+	6.68e-06
chr1	91500752	91500963	site601	18.2364	-	2.38e-07
chr1	91500753	91500964	site602	15.1273	+	4.53e-06
chr1	91500989	91501200	site603	14.6182	-	7.63e-06
chr1	91500990	91501201	site604	18.2364	+	2.38e-07
chr1	92080229	92080440	site605	15.6364	+	2.62e-06
chr1	92080234	92080445	site606	14.5455	-	7.87e-06
chr1	92299117	92299328	site607	14.5273	-	8.11e-06
chr1	92441873	92442084	site608	17.7273	+	7.15e-07
chr1	92785010	92785221	site609	16.7455	-	1.43e-06
chr1	92785011	92785222	site610	14.6182	+	7.63e-06
chr1	92831916	92832127	site611	15.1273	-	4.53e-06
chr1	92831917	92832128	site612	18.2364	+	2.38e-07
chr1	93179805	93180016	site613	14.6182	-	7.63e-06
chr1	93179806	93180017	site614	17.7273	+	7.15e-07
chr1	93449130	93449341	site615	14.9273	+	5.48e-06
chr1	93749564	93749775	site616	14.3091	-	9.3e-06
chr1	93909784	93909995	site617	15.6545	-	2.38e-06
chr1	94247390	94247601	site618	14.5273	+	8.11e-06
chr1	94256747	94256958	site619	14.6182	+	7.63e-06
chr1	94418127	94418338	site620	14.2182	-	9.54e-06
chr1	94418128	94418339	site621	17.2364	+	1.19e-06
chr1	94667882	94668093	site622	15.2364	+	3.58e-06
chr1	95406098	95406309	site623	15.2364	+	3.58e-06
chr1	96721594	96721805	site624	14.9273	+	5.48e-06
chr1	97997561	97997772	site625	15.6545	-	2.38e-06
chr1	99787519	99787730	site626	14.6182	+	7.63e-06
chr1	100190800	100191011	site627	14.3091	-	9.3e-06
chr1	100266056	100266267	site628	17.4182	-	9.54e-07
chr1	100266057	100266268	site629	17.9273	+	4.77e-07
chr1	102775653	102775864	site630	14.8182	-	5.96e-06
chr1	102884513	102884724	site631	15.2364	+	3.58e-06
chr1	104302146	104302357	site632	17.2364	-	1.19e-06
chr1	104302147	104302358	site633	14.7273	+	6.44e-06
chr1	105065649	105065860	site634	14.5273	-	8.11e-06
chr1	107965783	107965994	site635	15.3273	-	3.34e-06
chr1	108661199	108661410	site636	14.3091	+	9.3e-06
chr1	108876875	108877086	site637	16.7455	-	1.43e-06
chr1	108876876	108877087	site638	15.1273	+	4.53e-06
chr1	109170079	109170290	site639	14.6545	+	6.68e-06
chr1	109213781	109213992	site640	15.1273	-	4.53e-06
chr1	109213782	109213993	site641	18.2364	+	2.38e-07
chr1	109213808	109214019	site642	14.9273	-	5.48e-06
chr1	109213809	109214020	site643	15.4364	+	3.1e-06
chr1	109483730	109483941	site644	15.6545	+	2.38e-06
chr1	109509665	109509876	site645	16.7273	+	1.67e-06
chr1	109740270	109740481	site646	14.5273	-	8.11e-06
chr1	109740338	109740549	site647	18.2364	-	2.38e-07
chr1	109740339	109740550	site648	14.6182	+	7.63e-06
chr1	110087574	110087785	site649	14.3091	+	9.3e-06
chr1	110087716	110087927	site650	14.3091	+	9.3e-06
chr1	110150635	110150846	site651	15.4364	-	3.1e-06
chr1	110150636	110150847	site652	14.9273	+	5.48e-06
chr1	110606184	110606395	site653	14.6182	-	7.63e-06
chr1	110674956	110675167	site654	14.5273	-	8.11e-06
chr1	110885167	110885378	site655	14.6182	-	7.63e-06
chr1	111140465	111140676	site656	14.9273	+	5.48e-06
chr1	111346436	111346647	site657	17.7273	-	7.15e-07
chr1	111346437	111346648	site658	14.6182	+	7.63e-06
chr1	112718883	112719094	site659	14.6182	+	7.63e-06
chr1	112849728	112849939	site660	15.5455	+	2.86e-06
chr1	112956139	112956350	site661	14.7273	+	6.44e-06
chr1	112956265	112956476	site662	14.9273	-	5.48e-06
chr1	113198901	113199112	site663	18.2364	+	2.38e-07
chr1	113812220	113812431	site664	15.1455	-	3.81e-06
chr1	114780636	114780847	site665	18.2364	+	2.38e-07
chr1	115976357	115976568	site666	17.7273	-	7.15e-07
chr1	116741764	116741975	site667	15.1273	-	4.53e-06
chr1	116741765	116741976	site668	16.7455	+	1.43e-06
chr1	117363648	117363859	site669	15.2364	-	3.58e-06
chr1	117605688	117605899	site670	15.6545	+	2.38e-06
chr1	120414902	120415113	site671	15.1273	-	4.53e-06
chr1	120414903	120415114	site672	16.7455	+	1.43e-06
chr1	121186582	121186793	site673	14.4545	-	8.34e-06
chr1	143327510	143327721	site674	16.7455	-	1.43e-06
chr1	143327511	143327722	site675	14.6182	+	7.63e-06
chr1	143424565	143424776	site676	16.7455	+	1.43e-06
chr1	143424570	143424781	site677	14.4364	-	8.58e-06
chr1	143652434	143652645	site678	14.5455	+	7.87e-06
chr1	143791915	143792126	site679	14.5455	+	7.87e-06
chr1	143974221	143974432	site680	14.4545	-	8.34e-06
chr1	144153083	144153294	site681	16.7455	-	1.43e-06
chr1	144153084	144153295	site682	14.6182	+	7.63e-06
chr1	144250178	144250389	site683	16.7455	+	1.43e-06
chr1	144250183	144250394	site684	14.4364	-	8.58e-06
chr1	144461571	144461782	site685	16.7455	-	1.43e-06
chr1	144461572	144461783	site686	15.1273	+	4.53e-06
chr1	144715981	144716192	site687	14.4364	+	8.58e-06
chr1	144715986	144716197	site688	16.7455	-	1.43e-06
chr1	144813091	144813302	site689	14.6182	-	7.63e-06
chr1	144813092	144813303	site690	16.7455	+	1.43e-06
chr1	145093554	145093765	site691	14.4545	+	8.34e-06
chr1	145169079	145169290	site692	14.5455	-	7.87e-06
chr1	145425515	145425726	site693	16.7455	-	1.43e-06
chr1	145425516	145425727	site694	15.1273	+	4.53e-06
chr1	145425521	145425732	site695	16.7455	-	1.43e-06
chr1	145425522	145425733	site696	15.1273	+	4.53e-06
chr1	145425527	145425738	site697	16.7455	-	1.43e-06
chr1	145425528	145425739	site698	15.1273	+	4.53e-06
chr1	146472451	146472662	site699	15.1273	-	4.53e-06
chr1	146472452	146472663	site700	16.7455	+	1.43e-06
chr1	146513489	146513700	site701	14.6182	+	7.63e-06
chr1	147242609	147242820	site702	14.5273	-	8.11e-06
chr1	147242909	147243120	site703	14.4545	+	8.34e-06
chr1	148219682	148219893	site704	14.6182	-	7.63e-06
chr1	149103463	149103674	site705	16.7455	-	1.43e-06
chr1	149103464	149103675	site706	15.1273	+	4.53e-06
chr1	149638949	149639160	site707	14.3091	-	9.3e-06
chr1	149700524	149700735	site708	14.5455	+	7.87e-06
chr1	150213538	150213749	site709	17.4182	-	9.54e-07
chr1	150213539	150213750	site710	17.9273	+	4.77e-07
chr1	150363576	150363787	site711	16.4364	-	1.91e-06
chr1	150363577	150363788	site712	17.9273	+	4.77e-07
chr1	150363865	150364076	site713	18.2364	-	2.38e-07
chr1	150363866	150364077	site714	15.1273	+	4.53e-06
chr1	150364033	150364244	site715	16.7273	+	1.67e-06
chr1	150579241	150579452	site716	15.4364	-	3.1e-06
chr1	150720769	150720980	site717	17.4182	-	9.54e-07
chr1	150734500	150734711	site718	14.3091	+	9.3e-06
chr1	151047603	151047814	site719	14.6182	-	7.63e-06
chr1	151047604	151047815	site720	17.7273	+	7.15e-07
chr1	151146941	151147152	site721	15.0364	+	5.01e-06
chr1	151198432	151198643	site722	16.4364	-	1.91e-06
chr1	151198433	151198644	site723	17.9273	+	4.77e-07
chr1	151287855	151288066	site724	15.2364	+	3.58e-06
chr1	151399448	151399659	site725	14.1636	-	9.78e-06
chr1	151711499	151711710	site726	17.9273	-	4.77e-07
chr1	151711500	151711711	site727	17.9273	+	4.77e-07
chr1	151721525	151721736	site728	14.4364	-	8.58e-06
chr1	152418171	152418382	site729	16.7273	-	1.67e-06
chr1	152418172	152418383	site730	14.2182	+	9.54e-06
chr1	153564128	153564339	site731	15.5455	-	2.86e-06
chr1	153633860	153634071	site732	15.6364	-	2.62e-06
chr1	153689854	153690065	site733	15.6545	+	2.38e-06
chr1	153727653	153727864	site734	17.4182	-	9.54e-07
chr1	153727654	153727865	site735	16.4364	+	1.91e-06
chr1	153775270	153775481	site736	14.2182	+	9.54e-06
chr1	153783693	153783904	site737	15.6545	-	2.38e-06
chr1	153790707	153790918	site738	14.3091	+	9.3e-06
chr1	153799521	153799732	site739	15.1273	-	4.53e-06
chr1	153835339	153835550	site740	14.6182	-	7.63e-06
chr1	154348945	154349156	site741	15.5455	+	2.86e-06
chr1	154378429	154378640	site742	15.3273	+	3.34e-06
chr1	154571799	154572010	site743	16.7455	+	1.43e-06
chr1	154826811	154827022	site744	15.5455	-	2.86e-06
chr1	154974851	154975062	site745	16.4364	-	1.91e-06
chr1	154974852	154975063	site746	17.4182	+	9.54e-07
chr1	155003604	155003815	site747	15.4364	+	3.1e-06
chr1	155126367	155126578	site748	15.1273	-	4.53e-06
chr1	155173195	155173406	site749	15.3273	-	3.34e-06
chr1	155173740	155173951	site750	15.2364	+	3.58e-06
chr1	155323375	155323586	site751	16.7455	-	1.43e-06
chr1	155323376	155323587	site752	15.1273	+	4.53e-06
chr1	155562652	155562863	site753	15.4364	+	3.1e-06
chr1	155562822	155563033	site754	14.2182	-	9.54e-06
chr1	155562823	155563034	site755	15.7455	+	2.15e-06
chr1	155563097	155563308	site756	14.6182	+	7.63e-06
chr1	155688680	155688891	site757	14.2182	-	9.54e-06
chr1	155688681	155688892	site758	15.7455	+	2.15e-06
chr1	155688942	155689153	site759	14.6182	+	7.63e-06
chr1	155957613	155957824	site760	14.5455	-	7.87e-06
chr1	156135159	156135370	site761	14.3091	-	9.3e-06
chr1	156140043	156140254	site762	14.3091	-	9.3e-06
chr1	156338352	156338563	site763	15.6545	+	2.38e-06
chr1	156338402	156338613	site764	16.7455	-	1.43e-06
chr1	156426141	156426352	site765	14.6364	+	6.91e-06
chr1	156456549	156456760	site766	15.3273	+	3.34e-06
chr1	156456655	156456866	site767	15.3273	-	3.34e-06
chr1	156583924	156584135	site768	15.5455	+	2.86e-06
chr1	156660324	156660535	site769	14.8182	-	5.96e-06
chr1	156741230	156741441	site770	14.7273	-	6.44e-06
chr1	156854002	156854213	site771	15.0364	-	5.01e-06
chr1	156900067	156900278	site772	14.9636	-	5.25e-06
chr1	157138482	157138693	site773	14.3091	-	9.3e-06
chr1	158149625	158149836	site774	15.3273	-	3.34e-06
chr1	158754850	158755061	site775	14.6545	+	6.68e-06
chr1	159200824	159201035	site776	14.6182	+	7.63e-06
chr1	159781176	159781387	site777	14.9636	+	5.25e-06
chr1	160098440	160098651	site778	14.3091	+	9.3e-06
chr1	160125442	160125653	site779	15.3273	+	3.34e-06
chr1	160213532	160213743	site780	14.5455	-	7.87e-06
chr1	160262387	160262598	site781	14.1636	+	9.78e-06
chr1	160262392	160262603	site782	15.1273	-	4.53e-06
chr1	160262544	160262755	site783	18.2364	+	2.38e-07
chr1	161094572	161094783	site784	14.5273	+	8.11e-06
chr1	161159362	161159573	site785	18.2364	-	2.38e-07
chr1	161397128	161397339	site786	15.1273	-	4.53e-06
chr1	161397129	161397340	site787	16.7455	+	1.43e-06
chr1	164730983	164731194	site788	15.7455	-	2.15e-06
chr1	164730984	164731195	site789	14.7273	+	6.44e-06
chr1	165383068	165383279	site790	15.2364	+	3.58e-06
chr1	165630744	165630955	site791	16.7273	-	1.67e-06
chr1	166839265	166839476	site792	14.5273	-	8.11e-06
chr1	166975311	166975522	site793	14.4545	-	8.34e-06
chr1	166989157	166989368	site794	18.2364	-	2.38e-07
chr1	167220448	167220659	site795	16.4364	+	1.91e-06
chr1	167220487	167220698	site796	17.4182	-	9.54e-07
chr1	167220488	167220699	site797	17.9273	+	4.77e-07
chr1	167220584	167220795	site798	17.2364	+	1.19e-06
chr1	167439575	167439786	site799	14.2182	-	9.54e-06
chr1	167439576	167439787	site800	17.2364	+	1.19e-06
chr1	167709283	167709494	site801	14.6182	-	7.63e-06
chr1	167936061	167936272	site802	15.6545	+	2.38e-06
chr1	167942104	167942315	site803	14.3091	-	9.3e-06
chr1	169106445	169106656	site804	14.6182	+	7.63e-06
chr1	169427384	169427595	site805	18.2364	-	2.38e-07
chr1	169427385	169427596	site806	15.1273	+	4.53e-06
chr1	170074640	170074851	site807	15.5455	-	2.86e-06
chr1	170664370	170664581	site808	14.3091	+	9.3e-06
chr1	170674123	170674334	site809	15.6545	+	2.38e-06
chr1	170702006	170702217	site810	17.4182	-	9.54e-07
chr1	170702007	170702218	site811	17.9273	+	4.77e-07
chr1	170896099	170896310	site812	14.7273	-	6.44e-06
chr1	170896100	170896311	site813	17.2364	+	1.19e-06
chr1	171680208	171680419	site814	14.7273	+	6.44e-06
chr1	171803576	171803787	site815	18.2364	+	2.38e-07
chr1	171841366	171841577	site816	17.7273	-	7.15e-07
chr1	171841367	171841578	site817	14.6182	+	7.63e-06
chr1	172969153	172969364	site818	14.3091	-	9.3e-06
chr1	173120319	173120530	site819	16.7455	-	1.43e-06
chr1	174879859	174880070	site820	14.3091	+	9.3e-06
chr1	175937018	175937229	site821	15.2364	-	3.58e-06
chr1	176207447	176207658	site822	18.2364	-	2.38e-07
chr1	176207448	176207659	site823	14.6182	+	7.63e-06
chr1	176207516	176207727	site824	14.1636	-	9.78e-06
chr1	176710102	176710313	site825	15.5455	+	2.86e-06
chr1	177032565	177032776	site826	15.5455	-	2.86e-06
chr1	179365609	179365820	site827	18.2364	+	2.38e-07
chr1	179591726	179591937	site828	18.2364	-	2.38e-07
chr1	179591727	179591938	site829	14.6182	+	7.63e-06
chr1	180563561	180563772	site830	15.2364	+	3.58e-06
chr1	180695346	180695557	site831	16.7273	-	1.67e-06
chr1	180695347	180695558	site832	14.2182	+	9.54e-06
chr1	181105177	181105388	site833	15.4364	-	3.1e-06
chr1	181588004	181588215	site834	15.4364	+	3.1e-06
chr1	182839198	182839409	site835	15.3273	-	3.34e-06
chr1	182839538	182839749	site836	14.1636	+	9.78e-06
chr1	182904475	182904686	site837	17.9273	-	4.77e-07
chr1	182904476	182904687	site838	17.9273	+	4.77e-07
chr1	183635821	183636032	site839	17.7273	-	7.15e-07
chr1	183635822	183636033	site840	14.6182	+	7.63e-06
chr1	184162378	184162589	site841	15.2364	-	3.58e-06
chr1	184226159	184226370	site842	17.2364	+	1.19e-06
chr1	184754559	184754770	site843	16.7273	-	1.67e-06
chr1	184754560	184754771	site844	14.7273	+	6.44e-06
chr1	188209514	188209725	site845	15.2364	-	3.58e-06
chr1	191468057	191468268	site846	15.2364	-	3.58e-06
chr1	193527075	193527286	site847	14.6182	+	7.63e-06
chr1	197902802	197903013	site848	14.4545	+	8.34e-06
chr1	197902864	197903075	site849	14.6182	-	7.63e-06
chr1	197902865	197903076	site850	18.2364	+	2.38e-07
chr1	198679986	198680197	site851	16.7455	-	1.43e-06
chr1	198679987	198680198	site852	15.1273	+	4.53e-06
chr1	199741683	199741894	site853	15.3273	+	3.34e-06
chr1	200008442	200008653	site854	14.3091	-	9.3e-06
chr1	200029146	200029357	site855	14.5273	+	8.11e-06
chr1	200039776	200039987	site856	14.5273	-	8.11e-06
chr1	200409935	200410146	site857	15.1273	-	4.53e-06
chr1	200410005	200410216	site858	16.7455	+	1.43e-06
chr1	200873306	200873517	site859	15.0364	-	5.01e-06
chr1	201481829	201482040	site860	14.1636	-	9.78e-06
chr1	201829015	201829226	site861	18.2364	-	2.38e-07
chr1	201829016	201829227	site862	14.6182	+	7.63e-06
chr1	202165670	202165881	site863	18.2364	-	2.38e-07
chr1	202165671	202165882	site864	15.1273	+	4.53e-06
chr1	202194769	202194980	site865	14.6182	-	7.63e-06
chr1	202341845	202342056	site866	17.7273	+	7.15e-07
chr1	202623593	202623804	site867	15.2364	-	3.58e-06
chr1	202630291	202630502	site868	14.3091	-	9.3e-06
chr1	202655618	202655829	site869	14.3091	-	9.3e-06
chr1	202889121	202889332	site870	18.2364	-	2.38e-07
chr1	202889156	202889367	site871	15.6545	-	2.38e-06
chr1	203171405	203171616	site872	15.2364	-	3.58e-06
chr1	203267591	203267802	site873	14.6545	+	6.68e-06
chr1	203552433	203552644	site874	14.4545	+	8.34e-06
chr1	203672465	203672676	site875	14.6182	-	7.63e-06
chr1	204124682	204124893	site876	14.6182	+	7.63e-06
chr1	204258441	204258652	site877	15.1273	-	4.53e-06
chr1	204411984	204412195	site878	15.3273	+	3.34e-06
chr1	204562076	204562287	site879	14.6182	-	7.63e-06
chr1	204696698	204696909	site880	16.7273	-	1.67e-06
chr1	204696699	204696910	site881	14.2182	+	9.54e-06
chr1	204709776	204709987	site882	15.6364	+	2.62e-06
chr1	205210797	205211008	site883	15.7455	-	2.15e-06
chr1	205271807	205272018	site884	14.5273	-	8.11e-06
chr1	205271915	205272126	site885	15.6364	+	2.62e-06
chr1	205430651	205430862	site886	17.2364	-	1.19e-06
chr1	205430652	205430863	site887	14.7273	+	6.44e-06
chr1	205680418	205680629	site888	14.7273	+	6.44e-06
chr1	206205106	206205317	site889	14.4545	-	8.34e-06
chr1	206489465	206489676	site890	14.3091	-	9.3e-06
chr1	206612527	206612738	site891	15.1273	-	4.53e-06
chr1	206612528	206612739	site892	17.7273	+	7.15e-07
chr1	207823573	207823784	site893	14.9636	+	5.25e-06
chr1	207869015	207869226	site894	15.1273	-	4.53e-06
chr1	207963554	207963765	site895	18.2364	-	2.38e-07
chr1	207963555	207963766	site896	15.1273	+	4.53e-06
chr1	209290470	209290681	site897	15.3273	-	3.34e-06
chr1	209645841	209646052	site898	15.1273	-	4.53e-06
chr1	209645842	209646053	site899	17.7273	+	7.15e-07
chr1	209784452	209784663	site900	17.9273	-	4.77e-07
chr1	209784453	209784664	site901	17.9273	+	4.77e-07
chr1	211382686	211382897	site902	14.7273	-	6.44e-06
chr1	211382687	211382898	site903	16.7273	+	1.67e-06
chr1	211663328	211663539	site904	14.3091	+	9.3e-06
chr1	211680823	211681034	site905	17.7273	+	7.15e-07
chr1	212035143	212035354	site906	17.9273	-	4.77e-07
