motif_id	motif_alt_id	sequence_name	start	stop	strand	score	p-value	q-value	matched_sequence
MA0506.1	NRF1	chr1	28369544	28369554	+	14.3091	9.3e-06		
MA0506.1	NRF1	chr1	28370053	28370063	-	15.0364	5.01e-06		
MA0506.1	NRF1	chr1	28505966	28505976	-	17.2364	1.19e-06		
MA0506.1	NRF1	chr1	28505967	28505977	+	14.7273	6.44e-06		
MA0506.1	NRF1	chr1	28518588	28518598	+	15.0364	5.01e-06		
MA0506.1	NRF1	chr1	28518593	28518603	-	14.4545	8.34e-06		
MA0506.1	NRF1	chr1	28552982	28552992	+	15.5455	2.86e-06		
MA0506.1	NRF1	chr1	28553042	28553052	+	14.5273	8.11e-06		
MA0506.1	NRF1	chr1	28643158	28643168	-	18.2364	2.38e-07		
MA0506.1	NRF1	chr1	28643159	28643169	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr1	28648314	28648324	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr1	28668779	28668789	-	15.2364	3.58e-06		
MA0506.1	NRF1	chr1	28668861	28668871	-	14.5273	8.11e-06		
MA0506.1	NRF1	chr1	28775339	28775349	+	15.7455	2.15e-06		
MA0506.1	NRF1	chr1	28862877	28862887	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr1	28862878	28862888	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr1	28863850	28863860	+	14.3091	9.3e-06		
MA0506.1	NRF1	chr1	28914308	28914318	-	14.7273	6.44e-06		
MA0506.1	NRF1	chr1	28914309	28914319	+	17.2364	1.19e-06		
MA0506.1	NRF1	chr1	29181465	29181475	-	17.7273	7.15e-07		
MA0506.1	NRF1	chr1	29181466	29181476	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr1	29230964	29230974	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr1	29230965	29230975	+	16.7455	1.43e-06		
MA0506.1	NRF1	chr1	29325219	29325229	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr1	29325220	29325230	+	16.7455	1.43e-06		
MA0506.1	NRF1	chr1	29759852	29759862	+	14.8182	5.96e-06		
MA0506.1	NRF1	chr1	30718616	30718626	-	15.4364	3.1e-06		
MA0506.1	NRF1	chr1	30807886	30807896	+	14.3091	9.3e-06		
MA0506.1	NRF1	chr1	30824488	30824498	-	15.2364	3.58e-06		
MA0506.1	NRF1	chr1	31214755	31214765	+	14.3091	9.3e-06		
MA0506.1	NRF1	chr1	31714877	31714887	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr1	31736612	31736622	-	14.8182	5.96e-06		
MA0506.1	NRF1	chr1	31743059	31743069	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr1	31764361	31764371	+	17.7273	7.15e-07		
MA0506.1	NRF1	chr1	31764519	31764529	+	14.9273	5.48e-06		
MA0506.1	NRF1	chr1	31788166	31788176	+	15.3273	3.34e-06		
MA0506.1	NRF1	chr1	31870853	31870863	+	14.3091	9.3e-06		
MA0506.1	NRF1	chr1	31937949	31937959	+	14.9273	5.48e-06		
MA0506.1	NRF1	chr1	32013680	32013690	-	17.4182	9.54e-07		
MA0506.1	NRF1	chr1	32013681	32013691	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr1	32013762	32013772	-	18.2364	2.38e-07		
MA0506.1	NRF1	chr1	32013835	32013845	-	17.2364	1.19e-06		
MA0506.1	NRF1	chr1	32013836	32013846	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr1	32079674	32079684	-	14.3091	9.3e-06		
MA0506.1	NRF1	chr1	32179659	32179669	-	14.9273	5.48e-06		
MA0506.1	NRF1	chr1	32179894	32179904	-	17.9273	4.77e-07		
MA0506.1	NRF1	chr1	32179895	32179905	+	17.4182	9.54e-07		
MA0506.1	NRF1	chr1	32205608	32205618	-	14.7273	6.44e-06		
MA0506.1	NRF1	chr1	32251393	32251403	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr1	32672275	32672285	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr1	32712558	32712568	-	16.4364	1.91e-06		
MA0506.1	NRF1	chr1	32741335	32741345	-	14.1636	9.78e-06		
MA0506.1	NRF1	chr1	32760376	32760386	-	17.9273	4.77e-07		
MA0506.1	NRF1	chr1	32760377	32760387	+	17.4182	9.54e-07		
MA0506.1	NRF1	chr1	32882072	32882082	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr1	32964496	32964506	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr1	32964869	32964879	-	18.2364	2.38e-07		
MA0506.1	NRF1	chr1	33161558	33161568	+	14.3091	9.3e-06		
MA0506.1	NRF1	chr1	33307254	33307264	-	17.9273	4.77e-07		
MA0506.1	NRF1	chr1	33307255	33307265	+	17.4182	9.54e-07		
MA0506.1	NRF1	chr1	33430954	33430964	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr1	34203002	34203012	+	15.2364	3.58e-06		
MA0506.1	NRF1	chr1	34794647	34794657	-	14.8182	5.96e-06		
MA0506.1	NRF1	chr1	35031940	35031950	+	15.6364	2.62e-06		
MA0506.1	NRF1	chr1	35079333	35079343	-	15.2364	3.58e-06		
MA0506.1	NRF1	chr1	35191872	35191882	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr1	35192106	35192116	-	15.1455	3.81e-06		
MA0506.1	NRF1	chr1	35268675	35268685	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr1	35268676	35268686	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr1	35352254	35352264	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr1	35352255	35352265	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr1	35574209	35574219	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr1	35640783	35640793	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr1	35883198	35883208	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr1	35883199	35883209	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr1	35884008	35884018	+	14.7273	6.44e-06		
MA0506.1	NRF1	chr1	36149494	36149504	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr1	36149495	36149505	+	17.7273	7.15e-07		
MA0506.1	NRF1	chr1	36568268	36568278	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr1	36568274	36568284	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr1	36693857	36693867	+	15.3273	3.34e-06		
MA0506.1	NRF1	chr1	37514821	37514831	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr1	37514822	37514832	+	17.7273	7.15e-07		
MA0506.1	NRF1	chr1	37690523	37690533	-	15.2364	3.58e-06		
MA0506.1	NRF1	chr1	37794259	37794269	-	14.5455	7.87e-06		
MA0506.1	NRF1	chr1	37794473	37794483	+	15.0364	5.01e-06		
MA0506.1	NRF1	chr1	37807939	37807949	+	14.9273	5.48e-06		
MA0506.1	NRF1	chr1	37808482	37808492	-	15.1455	3.81e-06		
MA0506.1	NRF1	chr1	38039758	38039768	-	14.2182	9.54e-06		
MA0506.1	NRF1	chr1	38039759	38039769	+	17.2364	1.19e-06		
MA0506.1	NRF1	chr1	38039764	38039774	-	17.2364	1.19e-06		
MA0506.1	NRF1	chr1	38039765	38039775	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr1	38042108	38042118	-	14.4545	8.34e-06		
MA0506.1	NRF1	chr1	38046257	38046267	+	14.4545	8.34e-06		
MA0506.1	NRF1	chr1	38489914	38489924	+	15.2364	3.58e-06		
MA0506.1	NRF1	chr1	38818400	38818410	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr1	38873390	38873400	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr1	38873391	38873401	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr1	39492382	39492392	-	14.3091	9.3e-06		
MA0506.1	NRF1	chr1	39609096	39609106	-	15.3273	3.34e-06		
MA0506.1	NRF1	chr1	39610254	39610264	+	15.0364	5.01e-06		
MA0506.1	NRF1	chr1	39683917	39683927	+	14.5273	8.11e-06		
MA0506.1	NRF1	chr1	39788085	39788095	+	14.3091	9.3e-06		
MA0506.1	NRF1	chr1	39883505	39883515	+	14.1636	9.78e-06		
MA0506.1	NRF1	chr1	39883545	39883555	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr1	39883546	39883556	+	17.7273	7.15e-07		
MA0506.1	NRF1	chr1	39941912	39941922	-	15.2364	3.58e-06		
MA0506.1	NRF1	chr1	40249304	40249314	-	17.4182	9.54e-07		
MA0506.1	NRF1	chr1	40249305	40249315	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr1	40373666	40373676	-	16.4364	1.91e-06		
MA0506.1	NRF1	chr1	40373667	40373677	+	17.4182	9.54e-07		
MA0506.1	NRF1	chr1	40450055	40450065	-	18.2364	2.38e-07		
MA0506.1	NRF1	chr1	40450056	40450066	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr1	40979623	40979633	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr1	40979624	40979634	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr1	41241965	41241975	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr1	41662230	41662240	+	14.5273	8.11e-06		
MA0506.1	NRF1	chr1	42035740	42035750	+	14.5273	8.11e-06		
MA0506.1	NRF1	chr1	42036126	42036136	+	15.7455	2.15e-06		
MA0506.1	NRF1	chr1	42456538	42456548	-	18.2364	2.38e-07		
MA0506.1	NRF1	chr1	42767079	42767089	+	14.3091	9.3e-06		
MA0506.1	NRF1	chr1	42767256	42767266	-	15.5455	2.86e-06		
MA0506.1	NRF1	chr1	42817385	42817395	-	14.2182	9.54e-06		
MA0506.1	NRF1	chr1	42817386	42817396	+	17.2364	1.19e-06		
MA0506.1	NRF1	chr1	42924643	42924653	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr1	43305127	43305137	-	15.7455	2.15e-06		
MA0506.1	NRF1	chr1	43305128	43305138	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr1	43349037	43349047	+	16.7455	1.43e-06		
MA0506.1	NRF1	chr1	43908520	43908530	-	15.5455	2.86e-06		
MA0506.1	NRF1	chr1	43934175	43934185	-	14.3091	9.3e-06		
MA0506.1	NRF1	chr1	43979186	43979196	-	14.5273	8.11e-06		
MA0506.1	NRF1	chr1	44407710	44407720	-	14.8182	5.96e-06		
MA0506.1	NRF1	chr1	44725242	44725252	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr1	44843198	44843208	-	14.4545	8.34e-06		
MA0506.1	NRF1	chr1	44986611	44986621	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr1	44986612	44986622	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr1	45206430	45206440	-	15.1455	3.81e-06		
MA0506.1	NRF1	chr1	45686645	45686655	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr1	45747099	45747109	-	17.4182	9.54e-07		
MA0506.1	NRF1	chr1	45747100	45747110	+	17.4182	9.54e-07		
MA0506.1	NRF1	chr1	45750795	45750805	-	14.7273	6.44e-06		
MA0506.1	NRF1	chr1	45750796	45750806	+	16.7273	1.67e-06		
MA0506.1	NRF1	chr1	45803522	45803532	+	16.7273	1.67e-06		
MA0506.1	NRF1	chr1	46394233	46394243	-	14.4545	8.34e-06		
MA0506.1	NRF1	chr1	46467051	46467061	-	15.7455	2.15e-06		
MA0506.1	NRF1	chr1	46467052	46467062	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr1	46540360	46540370	-	14.7273	6.44e-06		
MA0506.1	NRF1	chr1	46540361	46540371	+	16.7273	1.67e-06		
MA0506.1	NRF1	chr1	46604315	46604325	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr1	46604316	46604326	+	16.7455	1.43e-06		
MA0506.1	NRF1	chr1	46604378	46604388	-	15.6364	2.62e-06		
MA0506.1	NRF1	chr1	46668227	46668237	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr1	50260006	50260016	+	14.3091	9.3e-06		
MA0506.1	NRF1	chr1	50333635	50333645	+	14.4545	8.34e-06		
MA0506.1	NRF1	chr1	50419387	50419397	+	14.9273	5.48e-06		
MA0506.1	NRF1	chr1	52122935	52122945	-	17.7273	7.15e-07		
MA0506.1	NRF1	chr1	52366286	52366296	-	17.7273	7.15e-07		
MA0506.1	NRF1	chr1	52366287	52366297	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr1	53173700	53173710	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr1	53173701	53173711	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr1	53277804	53277814	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr1	53327315	53327325	+	14.5273	8.11e-06		
MA0506.1	NRF1	chr1	53393565	53393575	+	15.5455	2.86e-06		
MA0506.1	NRF1	chr1	53460452	53460462	+	15.6364	2.62e-06		
MA0506.1	NRF1	chr1	53460521	53460531	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr1	53460522	53460532	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr1	53506594	53506604	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr1	53838131	53838141	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr1	53838132	53838142	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr1	53946326	53946336	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr1	53946327	53946337	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr1	53965623	53965633	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr1	54289584	54289594	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr1	54594621	54594631	+	15.4364	3.1e-06		
MA0506.1	NRF1	chr1	54594626	54594636	-	16.4364	1.91e-06		
MA0506.1	NRF1	chr1	54594627	54594637	+	16.4364	1.91e-06		
MA0506.1	NRF1	chr1	54615752	54615762	+	14.7273	6.44e-06		
MA0506.1	NRF1	chr1	54764511	54764521	+	14.1636	9.78e-06		
MA0506.1	NRF1	chr1	54781410	54781420	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr1	54781411	54781421	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr1	54796189	54796199	-	14.7273	6.44e-06		
MA0506.1	NRF1	chr1	54796190	54796200	+	17.2364	1.19e-06		
MA0506.1	NRF1	chr1	54800286	54800296	-	14.3091	9.3e-06		
MA0506.1	NRF1	chr1	55641371	55641381	-	15.2364	3.58e-06		
MA0506.1	NRF1	chr1	58546744	58546754	-	18.2364	2.38e-07		
MA0506.1	NRF1	chr1	58546745	58546755	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr1	58576415	58576425	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr1	58576416	58576426	+	14.7273	6.44e-06		
MA0506.1	NRF1	chr1	59296958	59296968	-	15.5455	2.86e-06		
MA0506.1	NRF1	chr1	59814531	59814541	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr1	59814532	59814542	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr1	60271244	60271254	-	17.4182	9.54e-07		
MA0506.1	NRF1	chr1	60271245	60271255	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr1	63367626	63367636	-	17.4182	9.54e-07		
MA0506.1	NRF1	chr1	63367627	63367637	+	16.4364	1.91e-06		
MA0506.1	NRF1	chr1	63670429	63670439	-	14.3091	9.3e-06		
MA0506.1	NRF1	chr1	64744814	64744824	+	14.4545	8.34e-06		
MA0506.1	NRF1	chr1	65604800	65604810	-	14.3091	9.3e-06		
MA0506.1	NRF1	chr1	66912695	66912705	-	14.7273	6.44e-06		
MA0506.1	NRF1	chr1	66925284	66925294	-	16.4364	1.91e-06		
MA0506.1	NRF1	chr1	66925285	66925295	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr1	67054402	67054412	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr1	67054403	67054413	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr1	67685421	67685431	+	14.5273	8.11e-06		
MA0506.1	NRF1	chr1	69568144	69568154	-	14.3091	9.3e-06		
MA0506.1	NRF1	chr1	71164412	71164422	+	15.2364	3.58e-06		
MA0506.1	NRF1	chr1	72636110	72636120	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr1	74659313	74659323	-	14.3091	9.3e-06		
MA0506.1	NRF1	chr1	75786206	75786216	-	18.2364	2.38e-07		
MA0506.1	NRF1	chr1	75796850	75796860	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr1	75796851	75796861	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr1	77532052	77532062	-	17.2364	1.19e-06		
MA0506.1	NRF1	chr1	78728619	78728629	+	14.3091	9.3e-06		
MA0506.1	NRF1	chr1	79430619	79430629	-	14.4545	8.34e-06		
MA0506.1	NRF1	chr1	81390215	81390225	+	15.2364	3.58e-06		
MA0506.1	NRF1	chr1	81606773	81606783	-	14.6364	6.91e-06		
MA0506.1	NRF1	chr1	82572286	82572296	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr1	82572287	82572297	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr1	82703221	82703231	+	14.4364	8.58e-06		
MA0506.1	NRF1	chr1	83122099	83122109	-	14.8182	5.96e-06		
MA0506.1	NRF1	chr1	84479535	84479545	+	15.1455	3.81e-06		
MA0506.1	NRF1	chr1	84506242	84506252	-	17.9273	4.77e-07		
MA0506.1	NRF1	chr1	84506243	84506253	+	17.4182	9.54e-07		
MA0506.1	NRF1	chr1	84690563	84690573	-	14.9273	5.48e-06		
MA0506.1	NRF1	chr1	85047440	85047450	+	14.9273	5.48e-06		
MA0506.1	NRF1	chr1	85276779	85276789	+	15.6364	2.62e-06		
MA0506.1	NRF1	chr1	87426692	87426702	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr1	87803089	87803099	-	14.7273	6.44e-06		
MA0506.1	NRF1	chr1	87803090	87803100	+	16.7273	1.67e-06		
MA0506.1	NRF1	chr1	89021494	89021504	+	14.8182	5.96e-06		
MA0506.1	NRF1	chr1	89763184	89763194	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr1	89821382	89821392	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr1	89871400	89871410	+	14.9636	5.25e-06		
MA0506.1	NRF1	chr1	90130543	90130553	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr1	90571936	90571946	-	14.6364	6.91e-06		
MA0506.1	NRF1	chr1	90714175	90714185	-	15.0364	5.01e-06		
MA0506.1	NRF1	chr1	90718077	90718087	+	14.5273	8.11e-06		
MA0506.1	NRF1	chr1	91022128	91022138	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr1	91022129	91022139	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr1	91160541	91160551	+	14.6545	6.68e-06		
MA0506.1	NRF1	chr1	91500853	91500863	-	18.2364	2.38e-07		
MA0506.1	NRF1	chr1	91500854	91500864	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr1	91501090	91501100	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr1	91501091	91501101	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr1	92080330	92080340	+	15.6364	2.62e-06		
MA0506.1	NRF1	chr1	92080335	92080345	-	14.5455	7.87e-06		
MA0506.1	NRF1	chr1	92299218	92299228	-	14.5273	8.11e-06		
MA0506.1	NRF1	chr1	92441974	92441984	+	17.7273	7.15e-07		
MA0506.1	NRF1	chr1	92785111	92785121	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr1	92785112	92785122	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr1	92832017	92832027	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr1	92832018	92832028	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr1	93179906	93179916	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr1	93179907	93179917	+	17.7273	7.15e-07		
MA0506.1	NRF1	chr1	93449231	93449241	+	14.9273	5.48e-06		
MA0506.1	NRF1	chr1	93749665	93749675	-	14.3091	9.3e-06		
MA0506.1	NRF1	chr1	93909885	93909895	-	15.6545	2.38e-06		
MA0506.1	NRF1	chr1	94247491	94247501	+	14.5273	8.11e-06		
MA0506.1	NRF1	chr1	94256848	94256858	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr1	94418228	94418238	-	14.2182	9.54e-06		
MA0506.1	NRF1	chr1	94418229	94418239	+	17.2364	1.19e-06		
MA0506.1	NRF1	chr1	94667983	94667993	+	15.2364	3.58e-06		
MA0506.1	NRF1	chr1	95406199	95406209	+	15.2364	3.58e-06		
MA0506.1	NRF1	chr1	96721695	96721705	+	14.9273	5.48e-06		
MA0506.1	NRF1	chr1	97997662	97997672	-	15.6545	2.38e-06		
MA0506.1	NRF1	chr1	99787620	99787630	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr1	100190901	100190911	-	14.3091	9.3e-06		
MA0506.1	NRF1	chr1	100266157	100266167	-	17.4182	9.54e-07		
MA0506.1	NRF1	chr1	100266158	100266168	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr1	102775754	102775764	-	14.8182	5.96e-06		
MA0506.1	NRF1	chr1	102884614	102884624	+	15.2364	3.58e-06		
MA0506.1	NRF1	chr1	104302247	104302257	-	17.2364	1.19e-06		
MA0506.1	NRF1	chr1	104302248	104302258	+	14.7273	6.44e-06		
MA0506.1	NRF1	chr1	105065750	105065760	-	14.5273	8.11e-06		
MA0506.1	NRF1	chr1	107965884	107965894	-	15.3273	3.34e-06		
MA0506.1	NRF1	chr1	108661300	108661310	+	14.3091	9.3e-06		
MA0506.1	NRF1	chr1	108876976	108876986	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr1	108876977	108876987	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr1	109170180	109170190	+	14.6545	6.68e-06		
MA0506.1	NRF1	chr1	109213882	109213892	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr1	109213883	109213893	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr1	109213909	109213919	-	14.9273	5.48e-06		
MA0506.1	NRF1	chr1	109213910	109213920	+	15.4364	3.1e-06		
MA0506.1	NRF1	chr1	109483831	109483841	+	15.6545	2.38e-06		
MA0506.1	NRF1	chr1	109509766	109509776	+	16.7273	1.67e-06		
MA0506.1	NRF1	chr1	109740371	109740381	-	14.5273	8.11e-06		
MA0506.1	NRF1	chr1	109740439	109740449	-	18.2364	2.38e-07		
MA0506.1	NRF1	chr1	109740440	109740450	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr1	110087675	110087685	+	14.3091	9.3e-06		
MA0506.1	NRF1	chr1	110087817	110087827	+	14.3091	9.3e-06		
MA0506.1	NRF1	chr1	110150736	110150746	-	15.4364	3.1e-06		
MA0506.1	NRF1	chr1	110150737	110150747	+	14.9273	5.48e-06		
MA0506.1	NRF1	chr1	110606285	110606295	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr1	110675057	110675067	-	14.5273	8.11e-06		
MA0506.1	NRF1	chr1	110885268	110885278	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr1	111140566	111140576	+	14.9273	5.48e-06		
MA0506.1	NRF1	chr1	111346537	111346547	-	17.7273	7.15e-07		
MA0506.1	NRF1	chr1	111346538	111346548	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr1	112718984	112718994	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr1	112849829	112849839	+	15.5455	2.86e-06		
MA0506.1	NRF1	chr1	112956240	112956250	+	14.7273	6.44e-06		
MA0506.1	NRF1	chr1	112956366	112956376	-	14.9273	5.48e-06		
MA0506.1	NRF1	chr1	113199002	113199012	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr1	113812321	113812331	-	15.1455	3.81e-06		
MA0506.1	NRF1	chr1	114780737	114780747	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr1	115976458	115976468	-	17.7273	7.15e-07		
MA0506.1	NRF1	chr1	116741865	116741875	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr1	116741866	116741876	+	16.7455	1.43e-06		
MA0506.1	NRF1	chr1	117363749	117363759	-	15.2364	3.58e-06		
MA0506.1	NRF1	chr1	117605789	117605799	+	15.6545	2.38e-06		
MA0506.1	NRF1	chr1	120415003	120415013	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr1	120415004	120415014	+	16.7455	1.43e-06		
MA0506.1	NRF1	chr1	121186683	121186693	-	14.4545	8.34e-06		
MA0506.1	NRF1	chr1	143327611	143327621	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr1	143327612	143327622	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr1	143424666	143424676	+	16.7455	1.43e-06		
MA0506.1	NRF1	chr1	143424671	143424681	-	14.4364	8.58e-06		
MA0506.1	NRF1	chr1	143652535	143652545	+	14.5455	7.87e-06		
MA0506.1	NRF1	chr1	143792016	143792026	+	14.5455	7.87e-06		
MA0506.1	NRF1	chr1	143974322	143974332	-	14.4545	8.34e-06		
MA0506.1	NRF1	chr1	144153184	144153194	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr1	144153185	144153195	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr1	144250279	144250289	+	16.7455	1.43e-06		
MA0506.1	NRF1	chr1	144250284	144250294	-	14.4364	8.58e-06		
MA0506.1	NRF1	chr1	144461672	144461682	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr1	144461673	144461683	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr1	144716082	144716092	+	14.4364	8.58e-06		
MA0506.1	NRF1	chr1	144716087	144716097	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr1	144813192	144813202	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr1	144813193	144813203	+	16.7455	1.43e-06		
MA0506.1	NRF1	chr1	145093655	145093665	+	14.4545	8.34e-06		
MA0506.1	NRF1	chr1	145169180	145169190	-	14.5455	7.87e-06		
MA0506.1	NRF1	chr1	145425616	145425626	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr1	145425617	145425627	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr1	145425622	145425632	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr1	145425623	145425633	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr1	145425628	145425638	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr1	145425629	145425639	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr1	146472552	146472562	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr1	146472553	146472563	+	16.7455	1.43e-06		
MA0506.1	NRF1	chr1	146513590	146513600	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr1	147242710	147242720	-	14.5273	8.11e-06		
MA0506.1	NRF1	chr1	147243010	147243020	+	14.4545	8.34e-06		
MA0506.1	NRF1	chr1	148219783	148219793	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr1	149103564	149103574	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr1	149103565	149103575	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr1	149639050	149639060	-	14.3091	9.3e-06		
MA0506.1	NRF1	chr1	149700625	149700635	+	14.5455	7.87e-06		
MA0506.1	NRF1	chr1	150213639	150213649	-	17.4182	9.54e-07		
MA0506.1	NRF1	chr1	150213640	150213650	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr1	150363677	150363687	-	16.4364	1.91e-06		
MA0506.1	NRF1	chr1	150363678	150363688	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr1	150363966	150363976	-	18.2364	2.38e-07		
MA0506.1	NRF1	chr1	150363967	150363977	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr1	150364134	150364144	+	16.7273	1.67e-06		
MA0506.1	NRF1	chr1	150579342	150579352	-	15.4364	3.1e-06		
MA0506.1	NRF1	chr1	150720870	150720880	-	17.4182	9.54e-07		
